experiment,category,seed,method,fit_images,branch_calibration_images,threshold_calibration_images,total_normal_images,fit_and_score_seconds,rss_mb,memory_vectors,memory_bytes,patchcore_scoring_seconds,branch_upper_quantile,image_auroc,image_ap,pixel_auroc,pixel_ap,threshold,threshold_alpha,threshold_calibration_count,threshold_conformal_rank,threshold_is_finite,threshold_min_attainable_alpha,image_f1_conformal,image_f1_normal95,image_precision_conformal,image_recall_conformal,image_specificity_conformal,image_balanced_accuracy_conformal,normal_fpr_conformal,false_alarms_per_1000_normals,test_true_positive,test_false_positive,test_true_negative,test_false_negative,weight,normal_budget,upper_quantile,branch_calibration_fraction,translation_px,brightness,descriptor_channels,condition,translation_dx,translation_dy,border_mode,registration_dx,registration_dy,interior_image_auroc,interior_image_ap,interior_normal_fpr,interior_recall,valid_pixel_fraction,normal_budget_requested,normal_budget_achieved,allocation_strategy,priority_target,priority_achieved
main,leather,20260715,frequency_only,171.0,37.0,37.0,245.0,0.15109808300621808,2134.0625,1800,691200,0.10575854199123569,0.995,0.7224864130434783,0.9025178714313887,0.757857945121047,0.21506373160608425,1.0598173141479492,0.05,37.0,37.0,True,0.02631578947368421,0.8411214953271028,0.8411214953271028,0.7377049180327869,0.9782608695652174,0.0,0.4891304347826087,1.0,1000.0,90,32,0,2,,,,,,,,,,,,,,,,,,,,,,,
main,leather,20260715,padim_diag,171.0,37.0,37.0,245.0,0.15109808300621808,2134.03125,1800,691200,0.10575854199123569,0.995,0.9853940217391304,0.9949981554531246,0.9756836041288809,0.16760434593871934,8.695479393005371,0.05,37.0,37.0,True,0.02631578947368421,0.9371428571428572,0.9371428571428572,0.9879518072289156,0.8913043478260869,0.96875,0.9300271739130435,0.03125,31.25,82,1,31,10,,,,,,,,,,,,,,,,,,,,,,,
main,leather,20260715,padim_freq_gate,171.0,37.0,37.0,245.0,0.15109808300621808,2130.71875,1800,691200,0.10575854199123569,0.995,0.9864130434782609,0.9953285919755597,0.9763998031861242,0.17731810582489788,8.695479393005371,0.05,37.0,37.0,True,0.02631578947368421,0.9378531073446328,0.9378531073446328,0.9764705882352941,0.9021739130434783,0.9375,0.9198369565217391,0.0625,62.5,83,2,30,9,,,,,,,,,,,,,,,,,,,,,,,
main,leather,20260715,patchcore_lite,171.0,37.0,37.0,245.0,0.15109808300621808,2133.078125,1800,691200,0.10575854199123569,0.995,0.998641304347826,0.999524756788157,0.9923236405517719,0.4370430627787518,2.010432243347168,0.05,37.0,37.0,True,0.02631578947368421,0.9945945945945946,0.9945945945945946,0.989247311827957,1.0,0.96875,0.984375,0.03125,31.25,92,1,31,0,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,leather,20260715,patchcore_wr50_compact,171.0,37.0,37.0,,1.1126018749782816,,1800,1843200,,,1.0,1.0,0.9926571448919312,0.4020904297201099,1.5406407117843628,0.05,37.0,37.0,True,0.02631578947368421,0.9945945945945946,0.9945945945945946,0.989247311827957,1.0,0.96875,0.984375,0.03125,31.25,92,1,31,0,,,,,,,256.0,,,,,,,,,,,,,,,,
main,leather,20260716,freqpatch_lite,171.0,37.0,37.0,245.0,0.13455054198857397,2129.734375,1800,691200,0.10652875000960194,0.995,0.9966032608695652,0.9988014088483037,0.9925268788277144,0.4534460770787013,2.5134689807891846,0.05,37.0,37.0,True,0.02631578947368421,0.9891304347826086,0.9891304347826086,0.9891304347826086,0.9891304347826086,0.96875,0.9789402173913043,0.03125,31.25,91,1,31,1,,,,,,,,,,,,,,,,,,,,,,,
main,leather,20260716,frequency_only,171.0,37.0,37.0,245.0,0.13455054198857397,2130.875,1800,691200,0.10652875000960194,0.995,0.7204483695652174,0.9008835242513829,0.7564916248880892,0.21402545653722754,1.2157132625579834,0.05,37.0,37.0,True,0.02631578947368421,0.8301886792452831,0.8301886792452831,0.7333333333333333,0.9565217391304348,0.0,0.4782608695652174,1.0,1000.0,88,32,0,4,,,,,,,,,,,,,,,,,,,,,,,
main,leather,20260716,padim_diag,171.0,37.0,37.0,245.0,0.13455054198857397,2130.734375,1800,691200,0.10652875000960194,0.995,0.9894701086956521,0.996400575693336,0.9765989432280247,0.17705904295771757,9.493099212646484,0.05,37.0,37.0,True,0.02631578947368421,0.9485714285714286,0.9485714285714286,1.0,0.9021739130434783,1.0,0.9510869565217391,0.0,0.0,83,0,32,9,,,,,,,,,,,,,,,,,,,,,,,
main,leather,20260716,padim_freq_gate,171.0,37.0,37.0,245.0,0.13455054198857397,2123.453125,1800,691200,0.10652875000960194,0.995,0.9901494565217391,0.9966504507558047,0.9772968720628963,0.18778844363319744,9.493099212646484,0.05,37.0,37.0,True,0.02631578947368421,0.9485714285714286,0.9485714285714286,1.0,0.9021739130434783,1.0,0.9510869565217391,0.0,0.0,83,0,32,9,,,,,,,,,,,,,,,,,,,,,,,
main,leather,20260716,patchcore_lite,171.0,37.0,37.0,245.0,0.13455054198857397,2129.734375,1800,691200,0.10652875000960194,0.995,0.9983016304347826,0.9994026268418942,0.9921744531832052,0.4351796292817445,2.5134689807891846,0.05,37.0,37.0,True,0.02631578947368421,0.9836065573770492,0.9836065573770492,0.989010989010989,0.9782608695652174,0.96875,0.9735054347826086,0.03125,31.25,90,1,31,2,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,leather,20260716,patchcore_wr50_compact,171.0,37.0,37.0,,1.093601041007787,,1800,1843200,,,0.9996603260869565,0.9998831229546516,0.9925946698518415,0.3993078699588097,2.1023428440093994,0.05,37.0,37.0,True,0.02631578947368421,0.9777777777777777,0.9777777777777777,1.0,0.9565217391304348,1.0,0.9782608695652174,0.0,0.0,88,0,32,4,,,,,,,256.0,,,,,,,,,,,,,,,,
main,metal_nut,20260714,freqpatch_lite,154.0,33.0,33.0,220.0,0.13164679100736976,1700.671875,1800,691200,0.09979820900480263,0.995,0.9481915933528837,0.9889806629653038,0.9580803440176631,0.7524903290937599,1.6374361515045166,0.05,33.0,33.0,True,0.029411764705882353,0.7516778523489933,0.7516778523489933,1.0,0.6021505376344086,1.0,0.8010752688172043,0.0,0.0,56,0,22,37,,,,,,,,,,,,,,,,,,,,,,,
main,metal_nut,20260714,frequency_only,154.0,33.0,33.0,220.0,0.13164679100736976,1667.296875,1800,691200,0.09979820900480263,0.995,0.644672531769306,0.903869171671775,0.6029762778943348,0.17300959632112686,3.1336417198181152,0.05,33.0,33.0,True,0.029411764705882353,0.5384615384615384,0.5384615384615384,0.9459459459459459,0.3763440860215054,0.9090909090909091,0.6427174975562072,0.09090909090909091,90.9090909090909,35,2,20,58,,,,,,,,,,,,,,,,,,,,,,,
main,metal_nut,20260714,padim_diag,154.0,33.0,33.0,220.0,0.13164679100736976,1694.890625,1800,691200,0.09979820900480263,0.995,0.8866080156402737,0.9672473538465804,0.8968691986869091,0.43334465601660255,2.922422409057617,0.05,33.0,33.0,True,0.029411764705882353,0.7848101265822784,0.7848101265822784,0.9538461538461539,0.6666666666666666,0.8636363636363636,0.7651515151515151,0.13636363636363635,136.36363636363635,62,3,19,31,,,,,,,,,,,,,,,,,,,,,,,
main,metal_nut,20260714,padim_freq_gate,154.0,33.0,33.0,220.0,0.13164679100736976,1699.40625,1800,691200,0.09979820900480263,0.995,0.8836754643206256,0.9661111433857223,0.8968601748189491,0.4331215042446102,2.922422409057617,0.05,33.0,33.0,True,0.029411764705882353,0.7848101265822784,0.7848101265822784,0.9538461538461539,0.6666666666666666,0.8636363636363636,0.7651515151515151,0.13636363636363635,136.36363636363635,62,3,19,31,,,,,,,,,,,,,,,,,,,,,,,
main,metal_nut,20260714,patchcore_lite,154.0,33.0,33.0,220.0,0.13164679100736976,1698.296875,1800,691200,0.09979820900480263,0.995,0.9481915933528837,0.9889806629653038,0.9580893762237055,0.7526276582018567,1.6374361515045166,0.05,33.0,33.0,True,0.029411764705882353,0.7516778523489933,0.7516778523489933,1.0,0.6021505376344086,1.0,0.8010752688172043,0.0,0.0,56,0,22,37,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,metal_nut,20260714,patchcore_wr50_compact,154.0,33.0,33.0,,1.0250873749901075,,1800,1843200,,,0.9657869012707723,0.9922049703096641,0.9475713491035758,0.7164317496564041,1.600208044052124,0.05,33.0,33.0,True,0.029411764705882353,0.9257142857142857,0.9257142857142857,0.9878048780487805,0.8709677419354839,0.9545454545454546,0.9127565982404693,0.045454545454545456,45.45454545454545,81,1,21,12,,,,,,,256.0,,,,,,,,,,,,,,,,
main,metal_nut,20260715,freqpatch_lite,154.0,33.0,33.0,220.0,0.12990520798484795,1711.109375,1800,691200,0.10116012499202043,0.995,0.9491691104594332,0.9888848431087636,0.9579050112633148,0.7564633697730481,1.371617078781128,0.05,33.0,33.0,True,0.029411764705882353,0.9122807017543859,0.9122807017543859,1.0,0.8387096774193549,1.0,0.9193548387096775,0.0,0.0,78,0,22,15,,,,,,,,,,,,,,,,,,,,,,,
main,metal_nut,20260715,frequency_only,154.0,33.0,33.0,220.0,0.12990520798484795,1705.640625,1800,691200,0.10116012499202043,0.995,0.6412512218963833,0.9037677708084842,0.6116830083616427,0.18390416332808918,3.275547504425049,0.05,33.0,33.0,True,0.029411764705882353,0.5426356589147286,0.5426356589147286,0.9722222222222222,0.3763440860215054,0.9545454545454546,0.66544477028348,0.045454545454545456,45.45454545454545,35,1,21,58,,,,,,,,,,,,,,,,,,,,,,,
main,metal_nut,20260715,padim_diag,154.0,33.0,33.0,220.0,0.12990520798484795,1709.078125,1800,691200,0.10116012499202043,0.995,0.8685239491691105,0.9607979263336488,0.8972381058092134,0.4377306633897838,8.88238525390625,0.05,33.0,33.0,True,0.029411764705882353,0.39316239316239315,0.39316239316239315,0.9583333333333334,0.24731182795698925,0.9545454545454546,0.6009286412512219,0.045454545454545456,45.45454545454545,23,1,21,70,,,,,,,,,,,,,,,,,,,,,,,
main,metal_nut,20260715,padim_freq_gate,154.0,33.0,33.0,220.0,0.12990520798484795,1714.546875,1800,691200,0.10116012499202043,0.995,0.863147605083089,0.9582004529131318,0.8972220420699965,0.4374722307200551,9.432123184204102,0.05,33.0,33.0,True,0.029411764705882353,0.3793103448275862,0.3793103448275862,0.9565217391304348,0.23655913978494625,0.9545454545454546,0.5955522971652004,0.045454545454545456,45.45454545454545,22,1,21,71,,,,,,,,,,,,,,,,,,,,,,,
main,metal_nut,20260715,patchcore_lite,154.0,33.0,33.0,220.0,0.12990520798484795,1711.109375,1800,691200,0.10116012499202043,0.995,0.9491691104594332,0.9888848431087636,0.9579121309034081,0.7565623901302573,1.371617078781128,0.05,33.0,33.0,True,0.029411764705882353,0.9122807017543859,0.9122807017543859,1.0,0.8387096774193549,1.0,0.9193548387096775,0.0,0.0,78,0,22,15,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,metal_nut,20260715,patchcore_wr50_compact,154.0,33.0,33.0,,0.9807102920021862,,1800,1843200,,,0.9672531769305963,0.9927478904114441,0.9472184278319589,0.7098499369454396,1.6084177494049072,0.05,33.0,33.0,True,0.029411764705882353,0.9310344827586207,0.9310344827586207,1.0,0.8709677419354839,1.0,0.935483870967742,0.0,0.0,81,0,22,12,,,,,,,256.0,,,,,,,,,,,,,,,,
main,metal_nut,20260716,freqpatch_lite,154.0,33.0,33.0,220.0,0.18068733299151063,1718.125,1800,691200,0.1517425829952117,0.995,0.9633431085043987,0.9920196933387826,0.9591765844552859,0.7575060989065036,1.6705349683761597,0.05,33.0,33.0,True,0.029411764705882353,0.7516778523489933,0.7516778523489933,1.0,0.6021505376344086,1.0,0.8010752688172043,0.0,0.0,56,0,22,37,,,,,,,,,,,,,,,,,,,,,,,
main,metal_nut,20260716,frequency_only,154.0,33.0,33.0,220.0,0.18068733299151063,1712.546875,1800,691200,0.1517425829952117,0.995,0.6290322580645161,0.9000797355344895,0.6089568040317641,0.1757397333105548,2.0833826065063477,0.05,33.0,33.0,True,0.029411764705882353,0.5942028985507246,0.5942028985507246,0.9111111111111111,0.44086021505376344,0.8181818181818182,0.6295210166177908,0.18181818181818182,181.8181818181818,41,4,18,52,,,,,,,,,,,,,,,,,,,,,,,
main,metal_nut,20260716,padim_diag,154.0,33.0,33.0,220.0,0.18068733299151063,1716.015625,1800,691200,0.1517425829952117,0.995,0.8797653958944281,0.9661956226939712,0.8985390544865652,0.4373370672463789,4.538094997406006,0.05,33.0,33.0,True,0.029411764705882353,0.4369747899159664,0.4369747899159664,1.0,0.27956989247311825,1.0,0.6397849462365591,0.0,0.0,26,0,22,67,,,,,,,,,,,,,,,,,,,,,,,
main,metal_nut,20260716,padim_freq_gate,154.0,33.0,33.0,220.0,0.18068733299151063,1721.59375,1800,691200,0.1517425829952117,0.995,0.8734115347018573,0.963408326173297,0.8985319701371652,0.43712051220051906,4.538094997406006,0.05,33.0,33.0,True,0.029411764705882353,0.4462809917355372,0.4462809917355372,0.9642857142857143,0.2903225806451613,0.9545454545454546,0.6224340175953079,0.045454545454545456,45.45454545454545,27,1,21,66,,,,,,,,,,,,,,,,,,,,,,,
main,metal_nut,20260716,patchcore_lite,154.0,33.0,33.0,220.0,0.18068733299151063,1718.125,1800,691200,0.1517425829952117,0.995,0.9633431085043987,0.9920196933387826,0.9591851300201074,0.7576252476014045,1.6705349683761597,0.05,33.0,33.0,True,0.029411764705882353,0.7516778523489933,0.7516778523489933,1.0,0.6021505376344086,1.0,0.8010752688172043,0.0,0.0,56,0,22,37,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,metal_nut,20260716,patchcore_wr50_compact,154.0,33.0,33.0,,0.9739721670048311,,1800,1843200,,,0.9667644183773216,0.9926563672781967,0.9452000096366866,0.7087860903584567,1.584608793258667,0.05,33.0,33.0,True,0.029411764705882353,0.9248554913294798,0.9248554913294798,1.0,0.8602150537634409,1.0,0.9301075268817205,0.0,0.0,80,0,22,13,,,,,,,256.0,,,,,,,,,,,,,,,,
main,pill,20260714,freqpatch_lite,187.0,40.0,40.0,267.0,0.17192391600110568,2064.765625,1800,691200,0.13259412499610335,0.995,0.8734315330060011,0.9752222265539843,0.9576926851452194,0.6223148986404778,1.4394211769104004,0.05,40.0,39.0,True,0.024390243902439025,0.5538461538461539,0.5538461538461539,1.0,0.3829787234042553,1.0,0.6914893617021276,0.0,0.0,54,0,26,87,,,,,,,,,,,,,,,,,,,,,,,
main,pill,20260714,frequency_only,187.0,40.0,40.0,267.0,0.17192391600110568,2057.328125,1800,691200,0.13259412499610335,0.995,0.5984724495362793,0.8990751807089179,0.854234876878571,0.3360188784006748,2.066673994064331,0.05,40.0,39.0,True,0.024390243902439025,0.21518987341772153,0.21518987341772153,1.0,0.12056737588652482,1.0,0.5602836879432624,0.0,0.0,17,0,26,124,,,,,,,,,,,,,,,,,,,,,,,
main,pill,20260714,padim_diag,187.0,40.0,40.0,267.0,0.17192391600110568,2065.578125,1800,691200,0.13259412499610335,0.995,0.845608292416803,0.9668279196442433,0.9281029677354673,0.23353980518237022,3.7491393089294434,0.05,40.0,39.0,True,0.024390243902439025,0.43333333333333335,0.43333333333333335,1.0,0.2765957446808511,1.0,0.6382978723404256,0.0,0.0,39,0,26,102,,,,,,,,,,,,,,,,,,,,,,,
main,pill,20260714,padim_freq_gate,187.0,40.0,40.0,267.0,0.17192391600110568,2065.734375,1800,691200,0.13259412499610335,0.995,0.8447899618112383,0.9665916789318159,0.9281394079812646,0.23432335086719858,3.7491393089294434,0.05,40.0,39.0,True,0.024390243902439025,0.4419889502762431,0.4419889502762431,1.0,0.28368794326241137,1.0,0.6418439716312057,0.0,0.0,40,0,26,101,,,,,,,,,,,,,,,,,,,,,,,
main,pill,20260714,patchcore_lite,187.0,40.0,40.0,267.0,0.17192391600110568,2064.765625,1800,691200,0.13259412499610335,0.995,0.8734315330060011,0.9751692986646471,0.9576251432345666,0.6179467629907301,1.3586934804916382,0.05,40.0,39.0,True,0.024390243902439025,0.6310679611650486,0.6310679611650486,1.0,0.46099290780141844,1.0,0.7304964539007093,0.0,0.0,65,0,26,76,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,pill,20260714,patchcore_wr50_compact,187.0,40.0,40.0,,1.502116458985256,,1800,1843200,,,0.8445171849427169,0.9632606435654896,0.9739068809810131,0.7789180952846433,2.067274808883667,0.05,40.0,39.0,True,0.024390243902439025,0.45652173913043476,0.45652173913043476,0.9767441860465116,0.2978723404255319,0.9615384615384616,0.6297054009819967,0.038461538461538464,38.46153846153847,42,1,25,99,,,,,,,256.0,,,,,,,,,,,,,,,,
main,pill,20260715,freqpatch_lite,187.0,40.0,40.0,267.0,0.17047908299718983,2072.65625,1800,691200,0.13196837500436231,0.995,0.8516093835242771,0.9703886305796634,0.9559971381016731,0.6042436504777063,1.2385475635528564,0.05,40.0,39.0,True,0.024390243902439025,0.7565217391304347,0.7565217391304347,0.9775280898876404,0.6170212765957447,0.9230769230769231,0.7700490998363339,0.07692307692307693,76.92307692307693,87,2,24,54,,,,,,,,,,,,,,,,,,,,,,,
main,pill,20260715,frequency_only,187.0,40.0,40.0,267.0,0.17047908299718983,2071.078125,1800,691200,0.13196837500436231,0.995,0.6118385160938352,0.9033251472621535,0.8519623556852765,0.3339092621517458,1.9883434772491455,0.05,40.0,39.0,True,0.024390243902439025,0.22641509433962265,0.22641509433962265,1.0,0.1276595744680851,1.0,0.5638297872340425,0.0,0.0,18,0,26,123,,,,,,,,,,,,,,,,,,,,,,,
main,pill,20260715,padim_diag,187.0,40.0,40.0,267.0,0.17047908299718983,2072.234375,1800,691200,0.13196837500436231,0.995,0.839607201309329,0.9645221156346928,0.9300473850672604,0.2467613692030247,5.294243812561035,0.05,40.0,39.0,True,0.024390243902439025,0.36046511627906974,0.36046511627906974,1.0,0.2198581560283688,1.0,0.6099290780141844,0.0,0.0,31,0,26,110,,,,,,,,,,,,,,,,,,,,,,,
main,pill,20260715,padim_freq_gate,187.0,40.0,40.0,267.0,0.17047908299718983,2072.65625,1800,691200,0.13196837500436231,0.995,0.8382433169667212,0.9642937406466577,0.9301109860602006,0.24822716698877936,5.294243812561035,0.05,40.0,39.0,True,0.024390243902439025,0.36046511627906974,0.36046511627906974,1.0,0.2198581560283688,1.0,0.6099290780141844,0.0,0.0,31,0,26,110,,,,,,,,,,,,,,,,,,,,,,,
main,pill,20260715,patchcore_lite,187.0,40.0,40.0,267.0,0.17047908299718983,2072.65625,1800,691200,0.13196837500436231,0.995,0.856519367157665,0.9716274318577609,0.9559274383475391,0.5995766216202205,1.2385475635528564,0.05,40.0,39.0,True,0.024390243902439025,0.7510917030567685,0.7510917030567685,0.9772727272727273,0.6099290780141844,0.9230769230769231,0.7665030005455538,0.07692307692307693,76.92307692307693,86,2,24,55,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,pill,20260715,patchcore_wr50_compact,187.0,40.0,40.0,,1.5502767080033664,,1800,1843200,,,0.8906164757228587,0.977924160539057,0.9701174277678234,0.7673386108947953,2.068497896194458,0.05,40.0,39.0,True,0.024390243902439025,0.5538461538461539,0.5538461538461539,1.0,0.3829787234042553,1.0,0.6914893617021276,0.0,0.0,54,0,26,87,,,,,,,256.0,,,,,,,,,,,,,,,,
main,pill,20260716,freqpatch_lite,187.0,40.0,40.0,267.0,0.16542204201687127,2098.546875,1800,691200,0.13365137501386926,0.995,0.8810692853246045,0.9771652134047795,0.9571850362373556,0.6186512078441119,1.6170719861984253,0.05,40.0,39.0,True,0.024390243902439025,0.5157894736842106,0.5157894736842106,1.0,0.3475177304964539,1.0,0.6737588652482269,0.0,0.0,49,0,26,92,,,,,,,,,,,,,,,,,,,,,,,
main,pill,20260716,frequency_only,187.0,40.0,40.0,267.0,0.16542204201687127,2098.171875,1800,691200,0.13365137501386926,0.995,0.5883797054009821,0.8968957114469666,0.8543199355307463,0.33730428757957426,1.8974220752716064,0.05,40.0,39.0,True,0.024390243902439025,0.25925925925925924,0.25925925925925924,1.0,0.14893617021276595,1.0,0.574468085106383,0.0,0.0,21,0,26,120,,,,,,,,,,,,,,,,,,,,,,,
main,pill,20260716,padim_diag,187.0,40.0,40.0,267.0,0.16542204201687127,2098.5,1800,691200,0.13365137501386926,0.995,0.809328968903437,0.9579097640098369,0.9280367024844356,0.2385196146674187,4.163087844848633,0.05,40.0,39.0,True,0.024390243902439025,0.3699421965317919,0.3699421965317919,1.0,0.22695035460992907,1.0,0.6134751773049645,0.0,0.0,32,0,26,109,,,,,,,,,,,,,,,,,,,,,,,
main,pill,20260716,padim_freq_gate,187.0,40.0,40.0,267.0,0.16542204201687127,2098.359375,1800,691200,0.13365137501386926,0.995,0.809328968903437,0.9578938509228003,0.9280757591241477,0.23948222284485937,4.163087844848633,0.05,40.0,39.0,True,0.024390243902439025,0.3699421965317919,0.3699421965317919,1.0,0.22695035460992907,1.0,0.6134751773049645,0.0,0.0,32,0,26,109,,,,,,,,,,,,,,,,,,,,,,,
main,pill,20260716,patchcore_lite,187.0,40.0,40.0,267.0,0.16542204201687127,2098.546875,1800,691200,0.13365137501386926,0.995,0.8813420621931259,0.9772943028943946,0.9571105995973008,0.6135586061899561,1.5777380466461182,0.05,40.0,39.0,True,0.024390243902439025,0.5157894736842106,0.5157894736842106,1.0,0.3475177304964539,1.0,0.6737588652482269,0.0,0.0,49,0,26,92,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,pill,20260716,patchcore_wr50_compact,187.0,40.0,40.0,,1.4176665000268258,,1800,1843200,,,0.8810692853246046,0.9753535754599914,0.972072450373716,0.7792002853365084,1.6259803771972656,0.05,40.0,39.0,True,0.024390243902439025,0.7149321266968326,0.7149321266968326,0.9875,0.5602836879432624,0.9615384615384616,0.7609110747408621,0.038461538461538464,38.46153846153847,79,1,25,62,,,,,,,256.0,,,,,,,,,,,,,,,,
main,screw,20260714,freqpatch_lite,224.0,48.0,48.0,320.0,0.18195679198834114,1658.53125,1800,691200,0.13856449999730103,0.995,0.42898134863701576,0.7198437323053571,0.9139427357730159,0.019484319970811872,1.2425322532653809,0.05,48.0,47.0,True,0.02040816326530612,0.17266187050359713,0.17266187050359713,0.6,0.10084033613445378,0.8048780487804879,0.4528591924574708,0.1951219512195122,195.1219512195122,12,8,33,107,,,,,,,,,,,,,,,,,,,,,,,
main,screw,20260714,frequency_only,224.0,48.0,48.0,320.0,0.18195679198834114,1650.0,1800,691200,0.13856449999730103,0.995,0.6872309899569583,0.8470551674192707,0.8815481185439074,0.03799469991016203,1.6018059253692627,0.05,48.0,47.0,True,0.02040816326530612,0.03305785123966942,0.03305785123966942,1.0,0.01680672268907563,1.0,0.5084033613445378,0.0,0.0,2,0,41,117,,,,,,,,,,,,,,,,,,,,,,,
main,screw,20260714,padim_diag,224.0,48.0,48.0,320.0,0.18195679198834114,1650.125,1800,691200,0.13856449999730103,0.995,0.5431440869030539,0.792568897264937,0.8848962326848333,0.021592422009672093,1.6326271295547485,0.05,48.0,47.0,True,0.02040816326530612,0.19548872180451127,0.19548872180451127,0.9285714285714286,0.1092436974789916,0.975609756097561,0.5424267267882763,0.024390243902439025,24.390243902439025,13,1,40,106,,,,,,,,,,,,,,,,,,,,,,,
main,screw,20260714,padim_freq_gate,224.0,48.0,48.0,320.0,0.18195679198834114,1658.53125,1800,691200,0.13856449999730103,0.995,0.5458085673293708,0.7952078473789539,0.88491413382297,0.022226729232686034,1.66999089717865,0.05,48.0,47.0,True,0.02040816326530612,0.18181818181818182,0.18181818181818182,0.9230769230769231,0.10084033613445378,0.975609756097561,0.5382250461160074,0.024390243902439025,24.390243902439025,12,1,40,107,,,,,,,,,,,,,,,,,,,,,,,
main,screw,20260714,patchcore_lite,224.0,48.0,48.0,320.0,0.18195679198834114,1658.53125,1800,691200,0.13856449999730103,0.995,0.4287763886042222,0.7185636186602269,0.913941083602936,0.019454256143840765,1.2425322532653809,0.05,48.0,47.0,True,0.02040816326530612,0.15942028985507245,0.15942028985507245,0.5789473684210527,0.09243697478991597,0.8048780487804879,0.4486575117852019,0.1951219512195122,195.1219512195122,11,8,33,108,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,screw,20260714,patchcore_wr50_compact,224.0,48.0,48.0,,1.3548794579983223,,1800,1843200,,,0.6113957778233244,0.7724960988611193,0.9218533804503544,0.03357581213074136,1.3937596082687378,0.05,48.0,47.0,True,0.02040816326530612,0.19117647058823528,0.19117647058823528,0.7647058823529411,0.1092436974789916,0.9024390243902439,0.5058413609346177,0.0975609756097561,97.5609756097561,13,4,37,106,,,,,,,256.0,,,,,,,,,,,,,,,,
main,screw,20260715,freqpatch_lite,224.0,48.0,48.0,320.0,0.18298824998782948,1716.109375,1800,691200,0.14376241699210368,0.995,0.4326706292273007,0.7152292817140569,0.9226192238373996,0.02124040261181654,1.3215974569320679,0.05,48.0,47.0,True,0.02040816326530612,0.19117647058823528,0.19117647058823528,0.7647058823529411,0.1092436974789916,0.9024390243902439,0.5058413609346177,0.0975609756097561,97.5609756097561,13,4,37,106,,,,,,,,,,,,,,,,,,,,,,,
main,screw,20260715,frequency_only,224.0,48.0,48.0,320.0,0.18298824998782948,1715.859375,1800,691200,0.14376241699210368,0.995,0.7007583521213363,0.8599897994523333,0.8787949085774611,0.037394290264321006,1.4786757230758667,0.05,48.0,47.0,True,0.02040816326530612,0.11023622047244094,0.11023622047244094,0.875,0.058823529411764705,0.975609756097561,0.5172166427546628,0.024390243902439025,24.390243902439025,7,1,40,112,,,,,,,,,,,,,,,,,,,,,,,
main,screw,20260715,padim_diag,224.0,48.0,48.0,320.0,0.18298824998782948,1715.828125,1800,691200,0.14376241699210368,0.995,0.5521623283459727,0.7896671021054016,0.8854265219896285,0.020444942446314496,1.576432466506958,0.05,48.0,47.0,True,0.02040816326530612,0.1925925925925926,0.1925925925925926,0.8125,0.1092436974789916,0.926829268292683,0.5180364828858373,0.07317073170731707,73.17073170731707,13,3,38,106,,,,,,,,,,,,,,,,,,,,,,,
main,screw,20260715,padim_freq_gate,224.0,48.0,48.0,320.0,0.18298824998782948,1716.015625,1800,691200,0.14376241699210368,0.995,0.5533920885427343,0.7907547082400799,0.88544276785161,0.02091879028747885,1.576432466506958,0.05,48.0,47.0,True,0.02040816326530612,0.20588235294117646,0.20588235294117646,0.8235294117647058,0.11764705882352941,0.926829268292683,0.5222381635581061,0.07317073170731707,73.17073170731707,14,3,38,105,,,,,,,,,,,,,,,,,,,,,,,
main,screw,20260715,patchcore_lite,224.0,48.0,48.0,320.0,0.18298824998782948,1716.109375,1800,691200,0.14376241699210368,0.995,0.4318507890961263,0.7142897019571388,0.922617617584842,0.02123624711699543,1.3215974569320679,0.05,48.0,47.0,True,0.02040816326530612,0.16417910447761194,0.16417910447761194,0.7333333333333333,0.09243697478991597,0.9024390243902439,0.49743799959007995,0.0975609756097561,97.5609756097561,11,4,37,108,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,screw,20260715,patchcore_wr50_compact,224.0,48.0,48.0,,1.372686832997715,,1800,1843200,,,0.5353556056568969,0.7553361959826119,0.92407312569268,0.03201281280866924,1.5289965867996216,0.05,48.0,47.0,True,0.02040816326530612,0.15151515151515152,0.15151515151515152,0.7692307692307693,0.08403361344537816,0.926829268292683,0.5054314408690306,0.07317073170731707,73.17073170731707,10,3,38,109,,,,,,,256.0,,,,,,,,,,,,,,,,
main,screw,20260716,freqpatch_lite,224.0,48.0,48.0,320.0,0.18251499999314547,1715.046875,1800,691200,0.14332375000230968,0.995,0.5023570403771265,0.755102761720077,0.9219322751361745,0.024376463652482284,1.3386911153793335,0.05,48.0,47.0,True,0.02040816326530612,0.01639344262295082,0.01639344262295082,0.3333333333333333,0.008403361344537815,0.9512195121951219,0.47981143676982985,0.04878048780487805,48.78048780487805,1,2,39,118,,,,,,,,,,,,,,,,,,,,,,,
