experiment,category,seed,method,fit_images,branch_calibration_images,threshold_calibration_images,total_normal_images,fit_and_score_seconds,rss_mb,memory_vectors,memory_bytes,patchcore_scoring_seconds,branch_upper_quantile,image_auroc,image_ap,pixel_auroc,pixel_ap,threshold,threshold_alpha,threshold_calibration_count,threshold_conformal_rank,threshold_is_finite,threshold_min_attainable_alpha,image_f1_conformal,image_f1_normal95,image_precision_conformal,image_recall_conformal,image_specificity_conformal,image_balanced_accuracy_conformal,normal_fpr_conformal,false_alarms_per_1000_normals,test_true_positive,test_false_positive,test_true_negative,test_false_negative,weight,normal_budget,upper_quantile,branch_calibration_fraction,translation_px,brightness,descriptor_channels,condition,translation_dx,translation_dy,border_mode,registration_dx,registration_dy,interior_image_auroc,interior_image_ap,interior_normal_fpr,interior_recall,valid_pixel_fraction,interior_grid_x0,interior_grid_x1,interior_grid_y0,interior_grid_y1,interior_grid_valid_cells,interior_grid_total_cells,interior_equivalent_pixel_x0,interior_equivalent_pixel_x1,interior_equivalent_pixel_y0,interior_equivalent_pixel_y1,normal_budget_requested,normal_budget_achieved,allocation_strategy,priority_target,priority_achieved
threshold_priority,hazelnut,20260715,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.10829391599691007,0.995,0.985,0.990776926814682,0.9777962732143797,0.5028588682654891,1.2269818782806396,0.05,19.0,19.0,True,0.05,0.9333333333333333,0.9333333333333333,0.9692307692307692,0.9,0.95,0.925,0.05,50.0,63,2,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,hazelnut,20260715,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.10829391599691007,0.995,0.9842857142857143,0.9901753563992819,0.9777211293228707,0.4960144762725041,1.2269818782806396,0.05,19.0,19.0,True,0.05,0.9333333333333333,0.9333333333333333,0.9692307692307692,0.9,0.95,0.925,0.05,50.0,63,2,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,hazelnut,20260716,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.11194429200259037,0.995,0.9867857142857143,0.9912787792134402,0.9795452209578824,0.5228514610177429,1.2776877880096436,0.05,19.0,19.0,True,0.05,0.9242424242424242,0.9242424242424242,0.9838709677419355,0.8714285714285714,0.975,0.9232142857142858,0.025,25.0,61,1,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,hazelnut,20260716,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.11194429200259037,0.995,0.9857142857142857,0.9902817419207217,0.9795159420201056,0.519711980406963,1.2776877880096436,0.05,19.0,19.0,True,0.05,0.9242424242424242,0.9242424242424242,0.9838709677419355,0.8714285714285714,0.975,0.9232142857142858,0.025,25.0,61,1,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,leather,20260714,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.2112116669959505,0.995,0.9983016304347826,0.9994026268418942,0.9924109222012416,0.4500713455877101,1.5214080810546875,0.05,19.0,19.0,True,0.05,0.9387755102040817,0.9387755102040817,0.8846153846153846,1.0,0.625,0.8125,0.375,375.0,92,12,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,leather,20260714,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.2112116669959505,0.995,0.9989809782608696,0.9996455297350169,0.9920737669632818,0.43224342929524256,1.5214080810546875,0.05,19.0,19.0,True,0.05,0.9484536082474226,0.9484536082474226,0.9019607843137255,1.0,0.6875,0.84375,0.3125,312.5,92,10,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,leather,20260715,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.32711483300226973,0.995,0.9969429347826086,0.9989133909311705,0.9924353626458147,0.4515298597271499,1.8489446640014648,0.05,19.0,19.0,True,0.05,0.9735449735449735,0.9735449735449735,0.9484536082474226,1.0,0.84375,0.921875,0.15625,156.25,92,5,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,leather,20260715,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.32711483300226973,0.995,0.998641304347826,0.999524756788157,0.9919572384049509,0.4295538074104914,1.8489446640014648,0.05,19.0,19.0,True,0.05,0.9735449735449735,0.9735449735449735,0.9484536082474226,1.0,0.84375,0.921875,0.15625,156.25,92,5,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,leather,20260716,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.11828012499609031,0.995,0.9955842391304348,0.9983925998169376,0.9924348872638284,0.44943940271797195,2.6691644191741943,0.05,19.0,19.0,True,0.05,0.9836065573770492,0.9836065573770492,0.989010989010989,0.9782608695652174,0.96875,0.9735054347826086,0.03125,31.25,90,1,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,leather,20260716,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.11828012499609031,0.995,0.9966032608695652,0.998797784288489,0.9921249850800173,0.4335362079939817,2.6691644191741943,0.05,19.0,19.0,True,0.05,0.9836065573770492,0.9836065573770492,0.989010989010989,0.9782608695652174,0.96875,0.9735054347826086,0.03125,31.25,90,1,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,metal_nut,20260714,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.1873126670034253,0.995,0.9633431085043987,0.9921725407560418,0.9563007408770564,0.7382231006038166,1.381519079208374,0.05,19.0,19.0,True,0.05,0.9058823529411765,0.9058823529411765,1.0,0.8279569892473119,1.0,0.913978494623656,0.0,0.0,77,0,22,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,metal_nut,20260714,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.1873126670034253,0.995,0.9633431085043987,0.9921725407560418,0.9563094665997867,0.7383938202653745,1.381519079208374,0.05,19.0,19.0,True,0.05,0.9058823529411765,0.9058823529411765,1.0,0.8279569892473119,1.0,0.913978494623656,0.0,0.0,77,0,22,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,metal_nut,20260715,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.1474813329987228,0.995,0.9433040078201369,0.9874417222142253,0.9546191407683832,0.7383268629360058,1.4692376852035522,0.05,19.0,19.0,True,0.05,0.8809523809523809,0.8809523809523809,0.9866666666666667,0.7956989247311828,0.9545454545454546,0.8751221896383187,0.045454545454545456,45.45454545454545,74,1,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,metal_nut,20260715,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.1474813329987228,0.995,0.9433040078201369,0.9874417222142253,0.9546277847397913,0.7384877720862421,1.4692376852035522,0.05,19.0,19.0,True,0.05,0.8809523809523809,0.8809523809523809,0.9866666666666667,0.7956989247311828,0.9545454545454546,0.8751221896383187,0.045454545454545456,45.45454545454545,74,1,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,metal_nut,20260716,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.1497080410044873,0.995,0.9516129032258064,0.9893393351395563,0.9528444094425857,0.7419630459984103,1.4699290990829468,0.05,19.0,19.0,True,0.05,0.8727272727272727,0.8727272727272727,1.0,0.7741935483870968,1.0,0.8870967741935484,0.0,0.0,72,0,22,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,metal_nut,20260716,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.1497080410044873,0.995,0.9516129032258064,0.9893393351395563,0.9528524843731039,0.7421458821316184,1.4699290990829468,0.05,19.0,19.0,True,0.05,0.8727272727272727,0.8727272727272727,1.0,0.7741935483870968,1.0,0.8870967741935484,0.0,0.0,72,0,22,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,pill,20260714,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.1454195409969543,0.995,0.8846153846153847,0.9773546142949371,0.9554117901196543,0.6146581680774046,1.5019925832748413,0.05,19.0,19.0,True,0.05,0.4919786096256685,0.4919786096256685,1.0,0.3262411347517731,1.0,0.6631205673758865,0.0,0.0,46,0,26,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,pill,20260714,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.1454195409969543,0.995,0.8848881614839063,0.9774960478129384,0.9553636212434168,0.6116273426877443,1.478071689605713,0.05,19.0,19.0,True,0.05,0.4756756756756757,0.4756756756756757,1.0,0.3120567375886525,1.0,0.6560283687943262,0.0,0.0,44,0,26,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,pill,20260715,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.20799633300339337,0.995,0.8581560283687943,0.9718773663156253,0.9563154607575814,0.608314764963977,1.2848069667816162,0.05,19.0,19.0,True,0.05,0.6698113207547169,0.6698113207547169,1.0,0.5035460992907801,1.0,0.75177304964539,0.0,0.0,71,0,26,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,pill,20260715,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.20799633300339337,0.995,0.8573376977632298,0.9716079848864517,0.9562710216346566,0.6055378457518986,1.2848069667816162,0.05,19.0,19.0,True,0.05,0.6698113207547169,0.6698113207547169,1.0,0.5035460992907801,1.0,0.75177304964539,0.0,0.0,71,0,26,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,pill,20260716,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.21674712499952875,0.995,0.8494271685761048,0.9691798031857185,0.9543201538937789,0.6114443571629791,1.4280401468276978,0.05,19.0,19.0,True,0.05,0.6442307692307693,0.6442307692307693,1.0,0.475177304964539,1.0,0.7375886524822695,0.0,0.0,67,0,26,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,pill,20260716,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.21674712499952875,0.995,0.848063284233497,0.9687107340721532,0.9542204930985168,0.6058887357027392,1.3962194919586182,0.05,19.0,19.0,True,0.05,0.6442307692307693,0.6442307692307693,1.0,0.475177304964539,1.0,0.7375886524822695,0.0,0.0,67,0,26,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,screw,20260714,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.14125445800164016,0.995,0.42816150850584134,0.7204917729423224,0.9150202485146905,0.018589614593080516,1.5054415464401245,0.05,19.0,19.0,True,0.05,0.06504065040650407,0.06504065040650407,1.0,0.03361344537815126,1.0,0.5168067226890757,0.0,0.0,4,0,41,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,screw,20260714,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.14125445800164016,0.995,0.4267267882762861,0.7199836428282878,0.9150204063351228,0.018589687970564272,1.5054415464401245,0.05,19.0,19.0,True,0.05,0.06504065040650407,0.06504065040650407,1.0,0.03361344537815126,1.0,0.5168067226890757,0.0,0.0,4,0,41,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,screw,20260715,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.13972108300367836,0.995,0.4613650338184055,0.7195664486847275,0.9139105244846127,0.019098687443766773,1.261528730392456,0.05,19.0,19.0,True,0.05,0.12121212121212122,0.12121212121212122,0.6153846153846154,0.06722689075630252,0.8780487804878049,0.4726378356220537,0.12195121951219512,121.95121951219512,8,5,36,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,screw,20260715,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.13972108300367836,0.995,0.46156999385119907,0.7187044438037238,0.913908995936952,0.019087351069393455,1.261528730392456,0.05,19.0,19.0,True,0.05,0.12121212121212122,0.12121212121212122,0.6153846153846154,0.06722689075630252,0.8780487804878049,0.4726378356220537,0.12195121951219512,121.95121951219512,8,5,36,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,screw,20260716,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.20420212500175694,0.995,0.5827013732322197,0.7944839421086041,0.9167086839536891,0.021641018775658688,1.4264960289001465,0.05,19.0,19.0,True,0.05,0.12213740458015267,0.12213740458015267,0.6666666666666666,0.06722689075630252,0.9024390243902439,0.4848329575732732,0.0975609756097561,97.5609756097561,8,4,37,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,screw,20260716,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.20420212500175694,0.995,0.582086493133839,0.7941371318180133,0.9167084200713896,0.02164127758968979,1.4264960289001465,0.05,19.0,19.0,True,0.05,0.12213740458015267,0.12213740458015267,0.6666666666666666,0.06722689075630252,0.9024390243902439,0.4848329575732732,0.0975609756097561,97.5609756097561,8,4,37,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,tile,20260714,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.11213308299920755,0.995,0.9372294372294373,0.9782945653912786,0.9214633976595865,0.44648511593284806,1.3584076166152954,0.05,19.0,19.0,True,0.05,0.9032258064516129,0.9032258064516129,0.9859154929577465,0.8333333333333334,0.9696969696969697,0.9015151515151516,0.030303030303030304,30.303030303030305,70,1,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,tile,20260714,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.11213308299920755,0.995,0.9368686868686869,0.9781141902109034,0.9214739795240525,0.44714270521292404,1.3584076166152954,0.05,19.0,19.0,True,0.05,0.8961038961038961,0.8961038961038961,0.9857142857142858,0.8214285714285714,0.9696969696969697,0.8955627705627706,0.030303030303030304,30.303030303030305,69,1,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,tile,20260715,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.10957383299682988,0.995,0.9354256854256855,0.9767909437017275,0.9195270902119903,0.4315359600281118,1.4086174964904785,0.05,19.0,19.0,True,0.05,0.8741721854304636,0.8741721854304636,0.9850746268656716,0.7857142857142857,0.9696969696969697,0.8777056277056277,0.030303030303030304,30.303030303030305,66,1,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,tile,20260715,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.10957383299682988,0.995,0.9347041847041847,0.9764653184526485,0.919544570533062,0.4316717602541142,1.3839627504348755,0.05,19.0,19.0,True,0.05,0.864516129032258,0.864516129032258,0.9436619718309859,0.7976190476190477,0.8787878787878788,0.8382034632034632,0.12121212121212122,121.21212121212122,67,4,29,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,tile,20260716,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.15846404199692188,0.995,0.9437229437229437,0.9805242588233949,0.9220026544028048,0.441795944569875,1.9366992712020874,0.05,19.0,19.0,True,0.05,0.8,0.8,1.0,0.6666666666666666,1.0,0.8333333333333333,0.0,0.0,56,0,33,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,tile,20260716,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.15846404199692188,0.995,0.9415584415584416,0.9796910549948281,0.921977649744174,0.4417832569867262,1.9366992712020874,0.05,19.0,19.0,True,0.05,0.8,0.8,1.0,0.6666666666666666,1.0,0.8333333333333333,0.0,0.0,56,0,33,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,toothbrush,20260714,freqpatch_lite,42.0,9.0,9.0,,,,659,253056,0.02600562499719672,0.995,0.888888888888889,0.961061191700644,0.9800483334085553,0.45285771310860623,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,60.0,proportional,,False
threshold_priority,toothbrush,20260714,patchcore_lite,42.0,9.0,9.0,,,,659,253056,0.02600562499719672,0.995,0.888888888888889,0.961061191700644,0.9802612505318817,0.4728607529626169,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,60.0,proportional,,False
threshold_priority,toothbrush,20260715,freqpatch_lite,42.0,9.0,9.0,,,,659,253056,0.031511875000433065,0.995,0.9,0.9629329941384155,0.9809126927871292,0.46082166102247324,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,60.0,proportional,,False
threshold_priority,toothbrush,20260715,patchcore_lite,42.0,9.0,9.0,,,,659,253056,0.031511875000433065,0.995,0.9,0.9629329941384155,0.9811734440422056,0.48600144392489986,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,60.0,proportional,,False
threshold_priority,toothbrush,20260716,freqpatch_lite,42.0,9.0,9.0,,,,659,253056,0.027775416005169973,0.995,0.8777777777777778,0.9579700846367513,0.9797886129989509,0.4679327060933126,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,60.0,proportional,,False
threshold_priority,toothbrush,20260716,patchcore_lite,42.0,9.0,9.0,,,,659,253056,0.027775416005169973,0.995,0.8777777777777778,0.9579700846367513,0.9800270403824125,0.49014891444432573,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,60.0,proportional,,False
threshold_priority,transistor,20260714,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.09002195799985202,0.995,0.8820833333333333,0.8784379652876282,0.8648702892079159,0.4820429697472194,1.5184941291809082,0.05,19.0,19.0,True,0.05,0.7605633802816901,0.7605633802816901,0.8709677419354839,0.675,0.9333333333333333,0.8041666666666667,0.06666666666666667,66.66666666666667,27,4,56,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,transistor,20260714,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.09002195799985202,0.995,0.8833333333333333,0.8791349250801287,0.8648800086468418,0.48219217410315485,1.5184941291809082,0.05,19.0,19.0,True,0.05,0.7605633802816901,0.7605633802816901,0.8709677419354839,0.675,0.9333333333333333,0.8041666666666667,0.06666666666666667,66.66666666666667,27,4,56,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,transistor,20260715,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.11767970800428884,0.995,0.90625,0.8917992299632733,0.865418184824549,0.49384981623138774,1.6327447891235352,0.05,19.0,19.0,True,0.05,0.7076923076923077,0.7076923076923077,0.92,0.575,0.9666666666666667,0.7708333333333333,0.03333333333333333,33.333333333333336,23,2,58,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,transistor,20260715,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.11767970800428884,0.995,0.9079166666666665,0.8940311286973488,0.8654245239114453,0.49393813174109885,1.5471283197402954,0.05,19.0,19.0,True,0.05,0.6875,0.6875,0.9166666666666666,0.55,0.9666666666666667,0.7583333333333333,0.03333333333333333,33.333333333333336,22,2,58,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,transistor,20260716,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.1254594999991241,0.995,0.8833333333333333,0.8671057747079195,0.854951919366358,0.4772574587277758,1.2751054763793945,0.05,19.0,19.0,True,0.05,0.7948717948717948,0.7948717948717948,0.8157894736842105,0.775,0.8833333333333333,0.8291666666666666,0.11666666666666667,116.66666666666667,31,7,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,transistor,20260716,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.1254594999991241,0.995,0.8841666666666668,0.8667523004713567,0.8549603327511623,0.4774395156305853,1.269327163696289,0.05,19.0,19.0,True,0.05,0.8051948051948052,0.8051948051948052,0.8378378378378378,0.775,0.9,0.8375,0.1,100.0,31,6,54,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,wood,20260714,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.08013370899425354,0.995,0.9903508771929824,0.9970361910923037,0.9357304564707964,0.437632045977066,1.6877727508544922,0.05,19.0,19.0,True,0.05,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.8947368421052632,0.9307017543859649,0.10526315789473684,105.26315789473684,58,2,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,wood,20260714,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.08013370899425354,0.995,0.9894736842105263,0.9967761875668322,0.9356287515886862,0.43539763050060104,1.6877727508544922,0.05,19.0,19.0,True,0.05,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.8947368421052632,0.9307017543859649,0.10526315789473684,105.26315789473684,58,2,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,wood,20260715,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.07993149999674642,0.995,0.9894736842105263,0.9970725995316159,0.9341163327804055,0.44443801438939545,1.7056198120117188,0.05,19.0,19.0,True,0.05,0.9672131147540983,0.9672131147540983,0.9516129032258065,0.9833333333333333,0.8421052631578947,0.912719298245614,0.15789473684210525,157.89473684210526,59,3,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,wood,20260715,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.07993149999674642,0.995,0.987719298245614,0.9965170439760603,0.9338279575565005,0.4397564278119997,1.7056198120117188,0.05,19.0,19.0,True,0.05,0.9672131147540983,0.9672131147540983,0.9516129032258065,0.9833333333333333,0.8421052631578947,0.912719298245614,0.15789473684210525,157.89473684210526,59,3,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,wood,20260716,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.07920645900594536,0.995,0.9894736842105263,0.9968161570135812,0.9332772539779635,0.4354683785999653,1.841024398803711,0.05,19.0,19.0,True,0.05,0.9672131147540983,0.9672131147540983,0.9516129032258065,0.9833333333333333,0.8421052631578947,0.912719298245614,0.15789473684210525,157.89473684210526,59,3,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,wood,20260716,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.07920645900594536,0.995,0.9885964912280701,0.9965644075682834,0.9330714385720495,0.43193392460487484,1.82594633102417,0.05,19.0,19.0,True,0.05,0.9508196721311475,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.7894736842105263,0.8780701754385964,0.21052631578947367,210.52631578947367,58,4,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,zipper,20260714,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.17998420799995074,0.995,0.8521533613445379,0.9362320348801682,0.9560475015237437,0.34232719947589985,2.3596484661102295,0.05,19.0,19.0,True,0.05,0.5357142857142857,0.5357142857142857,0.9183673469387755,0.37815126050420167,0.875,0.6265756302521008,0.125,125.0,45,4,28,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,zipper,20260714,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.17998420799995074,0.995,0.8581932773109243,0.9415858756525686,0.956076610498862,0.34619077705190854,2.3596484661102295,0.05,19.0,19.0,True,0.05,0.5269461077844312,0.5269461077844312,0.9166666666666666,0.3697478991596639,0.875,0.6223739495798319,0.125,125.0,44,4,28,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,zipper,20260715,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.1239735830022255,0.995,0.8206407563025211,0.8995571744034325,0.9578020185796627,0.33704411408815677,3.6613106727600098,0.05,19.0,19.0,True,0.05,0.13846153846153847,0.13846153846153847,0.8181818181818182,0.07563025210084033,0.9375,0.5065651260504201,0.0625,62.5,9,2,30,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,zipper,20260715,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.1239735830022255,0.995,0.8193277310924371,0.9010337538768911,0.9578318507243146,0.33992533654278395,3.42751407623291,0.05,19.0,19.0,True,0.05,0.12403100775193798,0.12403100775193798,0.8,0.06722689075630252,0.9375,0.5023634453781513,0.0625,62.5,8,2,30,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,zipper,20260716,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.12195445799443405,0.995,0.8595063025210085,0.9356304911595753,0.9572618003242315,0.35302908533710153,2.770040273666382,0.05,19.0,19.0,True,0.05,0.37333333333333335,0.37333333333333335,0.9032258064516129,0.23529411764705882,0.90625,0.5707720588235294,0.09375,93.75,28,3,29,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,zipper,20260716,patchcore_lite,90.0,19.0,19.0,,,,1412,542208,0.12195445799443405,0.995,0.8629201680672269,0.9394950852190216,0.9572995605560672,0.3580313333339504,2.770040273666382,0.05,19.0,19.0,True,0.05,0.36486486486486486,0.36486486486486486,0.9310344827586207,0.226890756302521,0.9375,0.5821953781512605,0.0625,62.5,27,2,30,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,proportional,,True
threshold_priority,bottle,20260714,freqpatch_lite,90.0,19.0,19.0,,,,1412,542208,0.08251479099999415,0.995,0.9976190476190475,0.9992596468786945,0.9832689348404344,0.7353864196400638,3.094452142715454,0.05,19.0,19.0,True,0.05,0.95,0.95,1.0,0.9047619047619048,1.0,0.9523809523809523,0.0,0.0,57,0,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,threshold_prioritized,19.0,True
